,id_student,login_frequency,total_clicks,activity_std,submission_delay,avg_score,study_status,withdrawal_status,gender,region,highest_education,imd_band,age_band
206,58316,2105,6475,72.51198683868839,2.6,73.4,finished,didn't withdraw,F,Wales,A Level or Equivalent,70-80%,0-35
207,58549,7056,29772,73.73830297307703,-59.916666666666664,92.83333333333333,finished,didn't withdraw,M,North Region,A Level or Equivalent,10-20,0-35
208,58617,1566,5004,61.31114833836589,0.8333333333333334,40.666666666666664,finished,didn't withdraw,M,East Midlands Region,A Level or Equivalent,70-80%,0-35
209,58640,7644,21408,79.34659635385235,-14.25,67.5,finished,didn't withdraw,M,Scotland,A Level or Equivalent,50-60%,0-35
210,58653,690,1915,66.4121711028049,3.0,55.2,finished,didn't withdraw,F,North Western Region,Lower Than A Level,80-90%,35-55
211,58731,696,1062,61.95589173214445,1.8333333333333333,59.0,finished,didn't withdraw,F,South West Region,A Level or Equivalent,40-50%,0-35
212,58873,2630,8660,72.37905916166778,0.4,73.2,finished,didn't withdraw,F,East Anglian Region,A Level or Equivalent,20-30%,0-35
213,58884,15852,62976,80.01666493091716,-57.916666666666664,89.83333333333333,finished,didn't withdraw,M,South Region,A Level or Equivalent,40-50%,35-55
214,59185,1725,5510,72.51198683868839,-0.4,78.6,finished,didn't withdraw,M,East Anglian Region,Lower Than A Level,60-70%,35-55
215,59272,1516,5700,54.769329804001494,-4.0,66.25,finished,didn't withdraw,F,South East Region,Lower Than A Level,60-70%,0-35
216,59275,608,2088,37.509134689901664,0.0,52.5,finished,didn't withdraw,M,Scotland,HE Qualification,40-50%,0-35
217,59370,5138,14399,78.9986503016501,-3.2857142857142856,64.28571428571429,finished,didn't withdraw,M,Ireland,A Level or Equivalent,0-10%,35-55
218,59541,81,441,0.0,2.0,40.0,unfinished,normal withdrawal,M,East Anglian Region,A Level or Equivalent,40-50%,0-35
219,59725,3135,9449,58.90878129877229,-1.3636363636363635,82.63636363636364,finished,didn't withdraw,F,Wales,HE Qualification,40-50%,35-55
220,60135,10692,33000,68.70760779532893,-0.5,57.75,finished,didn't withdraw,F,West Midlands Region,A Level or Equivalent,0-10%,0-35
221,60162,1701,6876,58.54520662392433,-21.0,74.22222222222223,finished,didn't withdraw,F,London Region,A Level or Equivalent,30-40%,35-55
222,60405,1962,7668,58.54520662392433,-39.888888888888886,88.66666666666667,finished,didn't withdraw,F,Yorkshire Region,A Level or Equivalent,10-20,35-55
223,60416,11000,54813,58.90878129877229,0.18181818181818182,83.18181818181819,finished,didn't withdraw,F,East Anglian Region,Lower Than A Level,60-70%,0-35
224,60519,3136,12792,96.02260372189413,-93.0,72.0,unfinished,late withdrawal,F,London Region,A Level or Equivalent,0-10%,35-55
225,60809,6832,29840,65.28429006737402,0.8660714285714286,89.41964285714286,finished,didn't withdraw,M,South East Region,Lower Than A Level,90-100%,0-35
226,60830,4030,13650,54.72962141906481,-0.8,82.1,finished,didn't withdraw,F,South Region,HE Qualification,60-70%,0-35
227,61227,4132,18568,75.69577266928451,3.25,68.25,finished,didn't withdraw,F,East Anglian Region,Lower Than A Level,80-90%,0-35
228,61236,166,506,0.0,3.0,56.0,unfinished,normal withdrawal,M,South West Region,HE Qualification,50-60%,35-55
229,61352,73,181,0.0,-22.0,100.0,unfinished,normal withdrawal,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35
230,61911,438,1344,37.895605590581646,9.333333333333334,83.33333333333333,finished,didn't withdraw,M,Wales,Lower Than A Level,50-60%,0-35
231,62034,2088,5667,41.32144163096852,-1.0,79.33333333333333,finished,didn't withdraw,M,West Midlands Region,Lower Than A Level,50-60%,0-35
232,62155,4905,16940,72.37905916166778,-2.6,76.0,finished,didn't withdraw,F,North Western Region,HE Qualification,50-60%,0-35
233,62278,2484,6222,50.55460703717246,1.0,62.166666666666664,finished,didn't withdraw,M,West Midlands Region,A Level or Equivalent,30-40%,0-35
234,62487,1365,3415,72.37905916166778,4.2,71.6,finished,didn't withdraw,F,East Midlands Region,A Level or Equivalent,10-20,0-35
235,62631,1113,3675,37.20551034457127,4.142857142857143,80.42857142857143,finished,didn't withdraw,F,North Western Region,A Level or Equivalent,20-30%,0-35
236,62975,465,1370,70.9684728448558,-61.0,86.0,finished,didn't withdraw,M,South Region,Lower Than A Level,90-100%,35-55
237,63015,2022,4164,61.861662184481844,-1.5,80.66666666666667,finished,didn't withdraw,F,East Anglian Region,Lower Than A Level,70-80%,35-55
238,63044,475,1155,30.265686258630954,4.4,64.0,finished,didn't withdraw,F,London Region,Lower Than A Level,20-30%,0-35
239,63112,2844,13575,46.06368802036228,-1.0,70.85714285714286,finished,didn't withdraw,M,South East Region,Lower Than A Level,80-90%,35-55
240,63165,1710,4560,72.69036837967197,6.0,51.4,finished,didn't withdraw,M,South East Region,A Level or Equivalent,80-90%,35-55
241,63295,2673,13310,82.99432821703209,-18.363636363636363,63.09090909090909,finished,didn't withdraw,M,South Region,HE Qualification,90-100%,35-55
242,63371,6744,26752,70.74959562916344,1.375,83.0,finished,didn't withdraw,M,Ireland,Lower Than A Level,0-10%,0-35
243,63400,3800,13685,72.51198683868839,0.0,71.6,finished,didn't withdraw,M,Scotland,Lower Than A Level,40-50%,35-55
244,63467,775,3560,66.5755469243465,-2.0,62.6,finished,didn't withdraw,F,North Western Region,A Level or Equivalent,50-60%,35-55
245,63566,3605,8624,78.9986503016501,-4.428571428571429,61.714285714285715,finished,didn't withdraw,M,South East Region,HE Qualification,70-80%,55<=
246,63721,3720,7710,54.81768200927112,1.0,84.0,finished,didn't withdraw,F,South East Region,Lower Than A Level,80-90%,0-35
247,63827,231,324,17.643529058752925,0.0,78.33333333333333,unfinished,late withdrawal,M,South West Region,Lower Than A Level,40-50%,0-35
248,63856,2982,6755,79.06233322235192,-0.7142857142857143,52.142857142857146,finished,didn't withdraw,M,Scotland,A Level or Equivalent,60-70%,35-55
249,63949,1016,3456,60.692677184564765,-52.625,86.375,finished,didn't withdraw,F,Ireland,Lower Than A Level,30-40%,0-35
250,64275,790,1990,60.184546696115845,2.5,75.1,finished,didn't withdraw,F,West Midlands Region,Lower Than A Level,0-10%,0-35
251,64296,568,2478,18.97475637025005,0.4666666666666667,87.2,finished,didn't withdraw,M,Scotland,HE Qualification,20-30%,0-35
252,64388,12485,50556,82.79066084692161,-71.0,64.0,finished,didn't withdraw,M,East Midlands Region,Lower Than A Level,60-70%,0-35
253,64427,12564,67680,80.01666493091716,-33.083333333333336,88.25,finished,didn't withdraw,M,London Region,A Level or Equivalent,0-10%,0-35
254,64450,6846,23289,74.29688856048807,2.857142857142857,45.714285714285715,finished,didn't withdraw,M,West Midlands Region,Lower Than A Level,30-40%,0-35
255,64767,296,824,33.81321240777535,1.5,70.0,unfinished,late withdrawal,M,East Anglian Region,A Level or Equivalent,30-40%,35-55
256,64901,2268,7443,56.7863694584572,-21.555555555555557,71.55555555555556,finished,didn't withdraw,M,London Region,Lower Than A Level,10-20,35-55
257,65002,112,352,18.16060825819698,-7.5,67.0,unfinished,late withdrawal,F,East Anglian Region,A Level or Equivalent,70-80%,0-35
258,65656,4320,21312,73.86126170942663,-14.75,76.16666666666667,finished,didn't withdraw,M,West Midlands Region,A Level or Equivalent,0-10%,35-55
259,66047,29,52,0.0,-9.0,43.0,unfinished,normal withdrawal,F,North Western Region,HE Qualification,0-10%,0-35
260,66254,3810,12894,50.41815710671837,1.0,72.16666666666667,finished,didn't withdraw,F,Ireland,A Level or Equivalent,0-10%,0-35
261,66451,3528,13932,79.34659635385235,-4.166666666666667,79.0,finished,didn't withdraw,M,Scotland,A Level or Equivalent,50-60%,0-35
262,66577,225,429,26.3268199613125,-56.333333333333336,83.0,finished,didn't withdraw,F,North Western Region,HE Qualification,10-20,0-35
263,66579,1225,3405,33.972377735148186,1.0,68.0,finished,didn't withdraw,M,South Region,Lower Than A Level,40-50%,35-55
264,66713,1544,7400,49.37039494915853,-0.25,76.5,finished,didn't withdraw,M,South Region,A Level or Equivalent,90-100%,0-35
265,66892,126,329,0.0,8.0,66.0,unfinished,late withdrawal,M,London Region,A Level or Equivalent,20-30%,0-35
266,67182,1512,3186,58.62405542278559,-21.666666666666668,77.22222222222223,finished,didn't withdraw,F,South Region,A Level or Equivalent,80-90%,35-55
267,67471,3311,7791,79.06233322235192,-6.142857142857143,67.0,finished,didn't withdraw,F,London Region,Lower Than A Level,20-30%,0-35
268,67505,2020,4984,37.302471218062195,1.0,64.25,finished,didn't withdraw,F,North Region,A Level or Equivalent,10-20,35-55
269,67539,1512,5752,52.769309262108024,-0.5,66.0,finished,didn't withdraw,M,Ireland,Lower Than A Level,10-20,0-35
270,67602,5432,11158,67.56406483584935,1.5714285714285714,48.0,finished,didn't withdraw,M,Ireland,Lower Than A Level,30-40%,0-35
271,67685,3164,9216,52.769309262108024,-3.0,81.0,finished,didn't withdraw,M,South Region,A Level or Equivalent,10-20,0-35
272,67781,5719,12397,74.29688856048807,-3.5714285714285716,75.28571428571429,finished,didn't withdraw,F,South Region,A Level or Equivalent,20-30%,0-35
273,67785,6024,16212,66.52214865503251,0.3333333333333333,71.58333333333333,finished,didn't withdraw,F,London Region,Lower Than A Level,20-30%,0-35
274,67986,426,1320,104.44263835178788,-108.5,78.5,unfinished,normal withdrawal,F,Scotland,Lower Than A Level,80-90%,0-35
275,68011,328,720,14.459137825841022,-1.0,81.0,unfinished,normal withdrawal,M,London Region,A Level or Equivalent,90-100%,0-35
276,68107,12312,51060,79.25151351999266,-36.25,88.0,finished,didn't withdraw,F,London Region,A Level or Equivalent,50-60%,0-35
277,68208,22668,89604,73.75529140849955,-26.166666666666668,56.25,finished,didn't withdraw,M,Scotland,HE Qualification,70-80%,35-55
278,68376,3162,6510,78.67289576659732,-5.0,69.83333333333333,finished,didn't withdraw,M,Yorkshire Region,HE Qualification,90-100%,0-35
279,68417,2640,7620,61.78866904733836,-2.3333333333333335,79.5,finished,didn't withdraw,M,Scotland,Lower Than A Level,70-80%,0-35
280,68556,212,392,33.72909980881558,7.75,57.0,finished,didn't withdraw,F,South East Region,HE Qualification,70-80%,0-35
281,69346,765,4374,103.74584329022537,-144.66666666666666,87.66666666666667,unfinished,normal withdrawal,M,London Region,A Level or Equivalent,30-40%,0-35
282,69439,318,879,98.02298581009678,-77.0,67.66666666666667,unfinished,normal withdrawal,M,East Midlands Region,Lower Than A Level,80-90%,0-35
283,69491,2464,5222,67.59787222592385,0.42857142857142855,66.0,finished,didn't withdraw,F,East Anglian Region,Lower Than A Level,80-90%,0-35
284,69494,1730,6393,48.294927269848955,4.6,12.4,unfinished,normal withdrawal,F,Yorkshire Region,No Formal quals,20-30%,0-35
285,69703,2016,5560,67.83312858281957,1.0,73.375,finished,didn't withdraw,M,Yorkshire Region,Lower Than A Level,20-30%,0-35
286,70011,9155,31980,72.51198683868839,-0.2,80.2,finished,didn't withdraw,F,Scotland,HE Qualification,40-50%,0-35
287,70214,2951,12929,53.71714730785335,0.5,45.5,unfinished,normal withdrawal,M,Wales,Lower Than A Level,70-80%,0-35
288,70381,1936,6040,67.83312858281957,1.0,73.5,finished,didn't withdraw,M,Scotland,HE Qualification,30-40%,35-55
289,70464,1025,5265,72.27617487488844,-4.6,55.6,finished,didn't withdraw,F,West Midlands Region,A Level or Equivalent,60-70%,35-55
290,70495,18704,79108,81.11852597285258,-45.81896551724138,88.15517241379311,finished,didn't withdraw,M,Scotland,Lower Than A Level,50-60%,0-35
291,70537,2264,9736,46.07964120230683,-1.5,80.75,finished,didn't withdraw,M,London Region,Lower Than A Level,10-20,35-55
292,70569,1250,4735,66.4121711028049,-5.4,55.8,finished,didn't withdraw,F,Wales,Lower Than A Level,0-10%,0-35
293,70608,1320,2970,55.33879990675275,1.7272727272727273,84.18181818181819,finished,didn't withdraw,F,South East Region,HE Qualification,70-80%,35-55
294,70771,45,181,0.0,2.0,50.0,unfinished,late withdrawal,M,Scotland,HE Qualification,40-50%,0-35
295,70827,80,269,0.0,5.0,62.0,unfinished,late withdrawal,M,East Midlands Region,HE Qualification,30-40%,0-35
296,71159,12612,62832,80.01666493091716,2.9166666666666665,64.91666666666667,finished,didn't withdraw,M,North Region,Lower Than A Level,10-20,35-55
297,71209,1855,3381,79.06233322235192,-5.857142857142857,56.285714285714285,finished,didn't withdraw,M,South East Region,Lower Than A Level,50-60%,35-55
298,71252,3936,14328,79.31630561163236,-0.25,78.33333333333333,finished,didn't withdraw,M,North Western Region,Lower Than A Level,0-10%,0-35
299,71361,3640,11635,72.37905916166778,-0.4,80.4,finished,didn't withdraw,M,Ireland,HE Qualification,0-10%,35-55
300,71504,1625,5245,66.4121711028049,-4.2,83.8,finished,didn't withdraw,F,East Anglian Region,A Level or Equivalent,20-30%,35-55
301,71578,3806,17292,77.10598766200543,-25.454545454545453,74.9090909090909,finished,didn't withdraw,M,South Region,A Level or Equivalent,90-100%,0-35
302,71676,3084,6462,61.78866904733836,-1.3333333333333333,62.166666666666664,finished,didn't withdraw,F,East Midlands Region,Lower Than A Level,80-90%,0-35
303,71723,1083,3183,40.4583109749197,3.0847457627118646,56.067796610169495,finished,didn't withdraw,M,North Western Region,A Level or Equivalent,10-20,0-35
304,72114,13620,51600,74.68849481335816,-53.416666666666664,80.58333333333333,finished,didn't withdraw,M,North Region,A Level or Equivalent,40-50%,0-35
305,72400,2420,4620,58.957206116895065,1.6363636363636365,84.81818181818181,finished,didn't withdraw,F,East Anglian Region,A Level or Equivalent,60-70%,0-35
306,72609,14560,51024,70.74959562916344,3.75,54.375,finished,didn't withdraw,F,Wales,Lower Than A Level,50-60%,35-55
307,72693,5244,27228,73.79858773826807,-30.333333333333332,78.08333333333333,finished,didn't withdraw,F,Yorkshire Region,Lower Than A Level,40-50%,0-35
308,72864,2970,12807,86.34006452147828,-39.0,79.66666666666667,finished,didn't withdraw,F,Yorkshire Region,Lower Than A Level,10-20,35-55
309,73019,768,3240,61.861662184481844,-0.16666666666666666,45.5,finished,didn't withdraw,M,Scotland,HE Qualification,50-60%,0-35
310,73489,6391,20295,61.40098944399996,0.8181818181818182,77.72727272727273,finished,didn't withdraw,F,South Region,HE Qualification,80-90%,0-35
311,73584,172,486,18.07392228230128,-8.0,28.0,unfinished,late withdrawal,F,South West Region,Lower Than A Level,30-40%,0-35
312,73664,144,206,47.96121117922042,4.5,25.0,finished,didn't withdraw,M,North Western Region,A Level or Equivalent,40-50%,0-35
313,73874,729,2793,38.19283057973456,-1.3333333333333333,84.33333333333333,unfinished,late withdrawal,F,Wales,Lower Than A Level,90-100%,35-55
314,74113,1056,3498,79.91204514558235,-57.333333333333336,61.666666666666664,finished,didn't withdraw,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35
315,74165,5100,22764,80.08208257225466,-65.41666666666667,87.58333333333333,finished,didn't withdraw,M,West Midlands Region,A Level or Equivalent,30-40%,0-35
316,74290,111,271,0.0,-7.0,10.0,unfinished,normal withdrawal,M,Scotland,Lower Than A Level,10-20,0-35
317,74372,288,464,57.870920834741085,1.5,48.5,finished,didn't withdraw,M,East Anglian Region,A Level or Equivalent,10-20,35-55
318,74502,8832,21780,78.67289576659732,-10.333333333333334,63.0,finished,didn't withdraw,F,Wales,Lower Than A Level,60-70%,0-35
319,74521,3366,14267,68.5001658923008,-25.09090909090909,77.36363636363636,finished,didn't withdraw,M,North Region,HE Qualification,0-10%,35-55
320,74524,48,96,0.0,15.0,86.0,finished,didn't withdraw,F,East Midlands Region,Lower Than A Level,70-80%,35-55
321,74585,13101,85921,61.361818154881355,-0.45454545454545453,88.81818181818181,finished,didn't withdraw,F,Wales,A Level or Equivalent,60-70%,35-55
322,74695,9030,36790,52.39844109526049,1.0,91.8,finished,didn't withdraw,F,North Region,Lower Than A Level,40-50%,0-35
323,74734,1120,2080,54.63656678800149,0.4,83.0,finished,didn't withdraw,F,North Western Region,Lower Than A Level,0-10%,0-35
324,75091,3770,14960,72.51198683868839,-0.6,66.0,finished,didn't withdraw,M,South West Region,A Level or Equivalent,30-40%,35-55
325,75107,19080,70968,80.01666493091716,-44.416666666666664,92.08333333333333,finished,didn't withdraw,M,North Region,Lower Than A Level,10-20,35-55
326,75255,1665,4750,72.69036837967197,2.4,81.8,finished,didn't withdraw,M,North Western Region,A Level or Equivalent,40-50%,0-35
327,75399,2360,4890,57.899432672500936,1.9,72.9,finished,didn't withdraw,F,East Anglian Region,Lower Than A Level,60-70%,35-55
328,75427,2238,6438,61.78866904733836,-1.3333333333333333,69.66666666666667,finished,didn't withdraw,M,East Midlands Region,Lower Than A Level,20-30%,0-35
329,75454,6256,35720,67.83312858281957,1.25,72.375,finished,didn't withdraw,M,South West Region,A Level or Equivalent,80-90%,0-35
330,75728,896,3736,25.30349119522179,2.0,68.5,finished,didn't withdraw,F,South West Region,HE Qualification,30-40%,35-55
331,76081,3546,7224,54.60738076456363,-26.102564102564102,70.38461538461539,unfinished,late withdrawal,F,East Midlands Region,Lower Than A Level,60-70%,0-35
332,76536,56,72,23.788843832962772,-45.5,66.25,finished,didn't withdraw,F,West Midlands Region,Lower Than A Level,60-70%,0-35
333,76579,1279,5145,59.93732020153367,0.0,60.51428571428571,unfinished,late withdrawal,F,Yorkshire Region,HE Qualification,10-20,0-35
334,76949,4016,11856,70.74959562916344,3.375,80.75,finished,didn't withdraw,M,London Region,HE Qualification,50-60%,35-55
335,77241,291,672,26.408963124919033,9.0,47.333333333333336,unfinished,late withdrawal,M,West Midlands Region,Lower Than A Level,30-40%,35-55
336,77367,1355,3400,72.69036837967197,0.8,70.4,finished,didn't withdraw,M,East Midlands Region,A Level or Equivalent,30-40%,0-35
337,77692,4656,30816,80.08208257225466,-11.833333333333334,87.83333333333333,finished,didn't withdraw,M,Wales,HE Qualification,50-60%,35-55
